"_id","location.address.city","location.address.state","location.address.street1","location.address.street2","location.address.zipcode","location.geo.type","theaterId"
"59a47286cfa9a3a73e51e845","Virginia Beach","VA","3334 Princess Anne Rd","","23456","Point",1460
"59a47286cfa9a3a73e51e846","Taunton","MA","2 Galleria Mall Dr","","02780","Point",1461
"59a47286cfa9a3a73e51e847","Bossier City","LA","2641 Beene Blvd","","71111","Point",1462
"59a47286cfa9a3a73e51e848","Shakopee","MN","8100 Old Carriage Ct","","55379","Point",1463
"59a47286cfa9a3a73e51e849","Mechanicsville","VA","7297 Battle Hill Dr","","23111","Point",1465
"59a47286cfa9a3a73e51e84a","Augusta","ME","14 Crossing Way","Suite 4","04330","Point",1464
"59a47286cfa9a3a73e51e84b","Lexington","SC","5135 Sunset Blvd","","29072","Point",1466
"59a47286cfa9a3a73e51e84c","West Simsbury","CT","44a Albany Tpke","","06092","Point",1468
"59a47286cfa9a3a73e51e84d","Baldwin","NY","660 Sunrise Hwy","","11510","Point",1467
"59a47286cfa9a3a73e51e84e","Sterling","VA","45575 Dulles Eastern Plz","Ste 188","20165","Point",146
"59a47286cfa9a3a73e51e84f","El Paso","TX","1834 Joe Battle Blvd","","79936","Point",1470
"59a47286cfa9a3a73e51e850","League City","TX","2510 Gulf Fwy S","","77573","Point",1469
"59a47286cfa9a3a73e51e851","McAllen","TX","8012 N 10th St","","78504","Point",1473
"59a47286cfa9a3a73e51e852","Cincinnati","OH","9845 Colerain Ave","","45251","Point",1474
"59a47286cfa9a3a73e51e853","Jacksonville","FL","13141 City Station Dr","","32218","Point",1475
"59a47286cfa9a3a73e51e854","Stafford","VA","1455 Stafford Market Pl","","22556","Point",1476
"59a47286cfa9a3a73e51e855","Lexington","KY","1979 Pavillion Wy","","40509","Point",1477
"59a47286cfa9a3a73e51e856","Mechanicsburg","PA","6416 Carlisle Pike","","17050","Point",1478
"59a47286cfa9a3a73e51e857","Cary","NC","237 Crossroads Blvd","","27518","Point",147
"59a47286cfa9a3a73e51e858","Newark","DE","1281 Churchmans Rd","","19713","Point",1480
"59a47286cfa9a3a73e51e859","Hiram","GA","5025 Jimmy Lee Smith Pkwy","","30141","Point",1486
"59a47286cfa9a3a73e51e85a","Phoenix","AZ","2440 W Happy Valley Rd","","85085","Point",1481
"59a47286cfa9a3a73e51e85b","Lake Geneva","WI","700 N Edwards Blvd","","53147","Point",1489
"59a47286cfa9a3a73e51e85c","Apple Valley","CA","18811 Bear Valley Rd","","92308","Point",1482
"59a47286cfa9a3a73e51e85d","Grapevine","TX","1515 W State Hwy 114","","76051","Point",148
"59a47287cfa9a3a73e51e85e","North Haven","CT","398 Universal Dr N","","06473","Point",1488
"59a47287cfa9a3a73e51e85f","Knightdale","NC","214 Hinton Oaks Blvd","","27545","Point",1492
"59a47287cfa9a3a73e51e860","Hillsboro","OR","18085 Nw Evergreen Pkwy","","97006","Point",1491
"59a47287cfa9a3a73e51e861","Fort Worth","TX","9581 Sage Meadow Trail","","76177","Point",1494
"59a47287cfa9a3a73e51e862","Carolina","PR","Villa Fontana","","00983","Point",1496
"59a47287cfa9a3a73e51e863","Timonium","MD","1717 York Rd","","21093","Point",149
"59a47287cfa9a3a73e51e864","Tulsa","OK","7308 S Olympia Ave","","74132","Point",1499
"59a47287cfa9a3a73e51e865","Miami Beach","FL","1131 5th Street","","33139","Point",1498
"59a47287cfa9a3a73e51e866","Rochester","MN","4050 Hwy 52 N","","55901","Point",14
"59a47287cfa9a3a73e51e867","Kansas City","MO","9130 N Skyview Ave","","64154","Point",1501
"59a47287cfa9a3a73e51e868","Vauxhall","NJ","2255 Springfield Ave","","07088","Point",1506
"59a47287cfa9a3a73e51e869","Miami","FL","10760 Nw 17th St","","33172","Point",1502
"59a47287cfa9a3a73e51e86a","Miami","FL","11905 S Dixie Hwy","","33156","Point",1503
"59a47287cfa9a3a73e51e86b","Monroe","LA","4429 Pecanland Mall Dr","","71203","Point",1507
"59a47287cfa9a3a73e51e86c","Riverbank","CA","2339 Claribel Rd","","95367","Point",1509
"59a47287cfa9a3a73e51e86d","San Bernardino","CA","888 Harriman Pl","","92408","Point",150
"59a47287cfa9a3a73e51e86e","Odessa","TX","6300 E Highway 191","","79762","Point",1526
"59a47287cfa9a3a73e51e86f","Culver City","CA","6000 Sepulveda Blvd.","","90230","Point",1510
"59a47287cfa9a3a73e51e870","Wichita","KS","2441 North Maize Rd","","67205","Point",1513
"59a47287cfa9a3a73e51e871","Ankeny","IA","1955 SE Delaware Ave","","50021","Point",1512
"59a47287cfa9a3a73e51e872","Hutchinson","MN","1350 Highway 15 South","","55350","Point",1514
"59a47287cfa9a3a73e51e873","Columbia","SC","10136 Two Notch Rd","Ste. 109D","29229","Point",1515
"59a47287cfa9a3a73e51e874","Bastrop","TX","761 Hwy 71 W","","78602","Point",1516
"59a47287cfa9a3a73e51e875","Richmond","TX","5340 West Grand Parkway South","","77406","Point",1517
"59a47287cfa9a3a73e51e876","Brooklyn","NY","5102 Avenue U","Ste 0171","11234","Point",1520
"59a47287cfa9a3a73e51e877","Madison","MS","175 Grandview Blvd","","39110","Point",1519
"59a47287cfa9a3a73e51e878","Pacoima","CA","13510 West Paxton St","","91331","Point",1511
"59a47287cfa9a3a73e51e879","Martinsburg","WV","276 Retail Commons Parkway","","25403","Point",1528
"59a47287cfa9a3a73e51e87a","Casper","WY","601 SE Wyoming Blvd","","82609","Point",1527
"59a47287cfa9a3a73e51e87b","San Antonio","TX","6001 NW Loop 410","","78238","Point",152
"59a47287cfa9a3a73e51e87c","Orlando","FL","4155 Millenia Blvd","","32839","Point",1530
"59a47287cfa9a3a73e51e87d","New York","NY","52 E 14th St","#64","10003","Point",1531
"59a47287cfa9a3a73e51e87e","Burlington","MA","84 Middlesex Turnpike","","01803","Point",1532
"59a47287cfa9a3a73e51e87f","San Diego","CA","11160 Rancho Carmel Drive","","92128","Point",1533
"59a47287cfa9a3a73e51e880","Harrisonburg","VA","259 Burgess Rd","","22801","Point",1534
"59a47287cfa9a3a73e51e881","Jersey City","NJ","125 18th Street","","07310","Point",1535
"59a47287cfa9a3a73e51e882","Greensboro","NC","1701 South 40 Drive","","27407","Point",155
"59a47287cfa9a3a73e51e883","Phillipsburg","NJ","1202 New Brunswick Ave","","08865","Point",1538
"59a47287cfa9a3a73e51e884","Montebello","CA","2415 Via Campo","","90640","Point",1537
"59a47287cfa9a3a73e51e885","Port Charlotte","FL","18700 Veterans Blvd","Unit 13","33954","Point",1539
"59a47287cfa9a3a73e51e886","Springdale","OH","865 E Kemper Rd","","45246","Point",153
"59a47287cfa9a3a73e51e887","Tuscaloosa","AL","1800 McFarland Blvd. E","","35404","Point",1540
"59a47287cfa9a3a73e51e888","Victor","NY","7550 Commons Blvd","","14564","Point",1541
"59a47287cfa9a3a73e51e889","Metairie","LA","3780 Veterans Memorial Blvd","","70002","Point",1542
"59a47287cfa9a3a73e51e88a","Port Arthur","TX","8725 Memorial Blvd","","77640","Point",1545
"59a47287cfa9a3a73e51e88b","Cincinnati","OH","650 Eastgate South Dr","","45245","Point",154
"59a47287cfa9a3a73e51e88c","Annapolis","MD","2643 Housley Rd","","21401","Point",163
"59a47287cfa9a3a73e51e88d","Dublin","OH","5800 Britton Pkwy","","43016","Point",156
"59a47287cfa9a3a73e51e88e","Orlando","FL","4601 East Colonial Drive","","32803","Point",157
"59a47287cfa9a3a73e51e88f","Winston Salem","NC","1980 Griffith Rd","","27103","Point",158
"59a47287cfa9a3a73e51e890","Oakdale","MN","8301 3rd St N","","55128","Point",15
"59a47287cfa9a3a73e51e891","Nottingham","MD","5200 Campbell Blvd","","21236","Point",159
"59a47287cfa9a3a73e51e892","Durham","NC","5454 New Hope Commons Dr","","27707","Point",160
"59a47287cfa9a3a73e51e893","Florence","KY","100 Meijer Dr.","","41042","Point",161
"59a47287cfa9a3a73e51e894","Cleveland","OH","7400 Brookpark Rd","","44129","Point",162
"59a47287cfa9a3a73e51e895","Jonesboro","AR","3000 East Highland Drive","Ste 400","72401","Point",1536
"59a47287cfa9a3a73e51e896","Lone Tree","CO","8682 Park Meadows Center Dr","","80124","Point",164
"59a47287cfa9a3a73e51e897","Braintree","MA","250 Granite Street","#1098","02184","Point",1658
"59a47287cfa9a3a73e51e898","North Attleboro","MA","999 South Washington Street","#E131","02760","Point",1667
"59a47287cfa9a3a73e51e899","Manchester","NH","1500 South Willow Street","#N115","03103","Point",1659
"59a47287cfa9a3a73e51e89a","Boca Raton","FL","6000 Glades Road","#1097","33431","Point",1660
"59a47287cfa9a3a73e51e89b","Dallas","TX","13350 Dallas Parkway","#3475","75240","Point",1664
"59a47287cfa9a3a73e51e89c","Salem","NH","99 Rockingham Park Blvd","#E127B","03079","Point",1663
"59a47287cfa9a3a73e51e89d","Miami","FL","11401 N.W. 12 Street","STE #117A","33172","Point",1665
"59a47287cfa9a3a73e51e89e","Cambridge","MA","100 CambridgeSide Place","#W224","02141","Point",1662
"59a47287cfa9a3a73e51e89f","Memphis","TN","2755 Germantown Pkwy","","38133","Point",165
"59a47287cfa9a3a73e51e8a0","Towson","MD","825 Dulaney Valley Rd","#3245","21204","Point",1674
"59a47287cfa9a3a73e51e8a1","Santa Ana","CA","2800 N. Main Street","#272","92705","Point",1673
"59a47287cfa9a3a73e51e8a2","Burnsville","MN","1178 Burnsville Center","#2057","55306","Point",1679
"59a47287cfa9a3a73e51e8a3","St. Cloud","MN","4101 West Division Street","#B0019","56301","Point",1677
"59a47287cfa9a3a73e51e8a4","Mentor","OH","7830 Plaza Blvd","","44060","Point",168
"59a47287cfa9a3a73e51e8a5","The Woodlands","TX","1550 Lake Woodlands Dr","","77380","Point",167
"59a47287cfa9a3a73e51e8a6","Fredericksburg","VA","1541 Carl D Silver Pkwy","","22401","Point",166
"59a47287cfa9a3a73e51e8a7","San Antonio","TX","6301 NW Loop 410","Suite T11","78238","Point",1676
"59a47287cfa9a3a73e51e8a8","Knoxville","TN","8925 Towne And Country Cir","","37923","Point",169
"59a47287cfa9a3a73e51e8a9","Memphis","TN","7771 Winchester Rd","","38125","Point",171
"59a47287cfa9a3a73e51e8aa","Fayetteville","NC","2034 Skibo Rd","","28314","Point",174
"59a47287cfa9a3a73e51e8ab","Madison","TN","2311 Gallatin Pike N","","37115","Point",172
"59a47287cfa9a3a73e51e8ac","West Des Moines","IA","4100 University Ave","Ste 240","50265","Point",16
"59a47287cfa9a3a73e51e8ad","Gastonia","NC","3054 E Franklin Blvd","","28056","Point",175
"59a47287cfa9a3a73e51e8ae","Brentwood","TN","1600 Galleria Blvd","","37027","Point",170
"59a47287cfa9a3a73e51e8af","Anchorage","AK","1200 N. Muldoon Rd","Suite G","99504","Point",1760
"59a47287cfa9a3a73e51e8b0","Lanham","MD","2300 Petrie Lane","","20706","Point",1776
"59a47287cfa9a3a73e51e8b1","Charlotte","NC","9839 Rea Rd","","28277","Point",1767
"59a47287cfa9a3a73e51e8b2","Park City","UT","1209 Center Drive","","84098","Point",1761
"59a47287cfa9a3a73e51e8b3","Downingtown","PA","871 E Lancaster Ave","","19335","Point",1764
"59a47287cfa9a3a73e51e8b4","Pottstown","PA","Upland Square Drive ","Suite 200","19464","Point",1771
"59a47287cfa9a3a73e51e8b5","D'Iberville","MS","3889 Promenade Parkway","","39540","Point",1781
"59a47287cfa9a3a73e51e8b6","Houston","TX","6006 E. Sam Houston Pkwy N","","77049","Point",1768
"59a47287cfa9a3a73e51e8b7","Fort Worth","TX","5604 SW Loop 820","","76132","Point",176
"59a47287cfa9a3a73e51e8b8","Duarte","CA","1470 Mountain Ave.","","91010","Point",1782
"59a47287cfa9a3a73e51e8b9","Lady Lake","FL","552 N Us Hwy 27","","32159","Point",1763
"59a47287cfa9a3a73e51e8ba","Chicago","IL","3262 W Belmont Ave","","60618","Point",1777
"59a47287cfa9a3a73e51e8bb","Pflugerville","TX","19000 Limestone Commercial Dr","","78660","Point",1762
"59a47287cfa9a3a73e51e8bc","Allen","TX","190 E Stacy Rd","","75002","Point",1780
"59a47287cfa9a3a73e51e8bd","Highland","IN","10243 Indianapolis Blvd","","46322","Point",1774
"59a47287cfa9a3a73e51e8be","North Aurora","IL","1830 Towne Centre Drive","","60542","Point",1778
"59a47287cfa9a3a73e51e8bf","Phoenix","AZ","5051 East Ray Rd","","85044","Point",177
"59a47287cfa9a3a73e51e8c0","Chula Vista","CA","2015 Birch Rd ","Ste 2300","91915","Point",1769
"59a47287cfa9a3a73e51e8c1","Branson","MO","977 Branson Hills Pkwy","","65616-7470","Point",1793
"59a47287cfa9a3a73e51e8c2","Prattville","AL","2431 Cobbs Ford Rd","","36066","Point",1785
"59a47287cfa9a3a73e51e8c3","McAllen","TX","3400 E Expressway 83","","78501","Point",1784
"59a47287cfa9a3a73e51e8c4","Moore","OK","2700 S Service Rd","","73160","Point",1787
"59a47287cfa9a3a73e51e8c5","Sparks","NV","1315 Scheels Drive","","89434","Point",1783
"59a47287cfa9a3a73e51e8c6","Culver City","CA","10799 Washington Blvd","","90232","Point",179
"59a47287cfa9a3a73e51e8c7","Selinsgrove","PA","110 Marketplace Blvd","","17870","Point",1794
"59a47287cfa9a3a73e51e8c8","Cedar Park","TX","11066 Pecan Park Blvd","","78613","Point",178
"59a47287cfa9a3a73e51e8c9","Frisco","TX","5299 Eldorado Pkwy","","75034","Point",1773
"59a47287cfa9a3a73e51e8ca","San Francisco","CA","1717 Harrison Street","","94103","Point",187
"59a47287cfa9a3a73e51e8cb","Hot Springs","AR","1462 Higdon Ferry Rd","","71913","Point",1800
"59a47287cfa9a3a73e51e8cc","Los Angeles","CA","2909 Los Feliz Blvd","","90039","Point",183
"59a47287cfa9a3a73e51e8cd","Frisco","TX","3333 Preston Rd","Ste 200","75034","Point",180
"59a47287cfa9a3a73e51e8ce","Selma","TX","8210 Agora Pkwy","","78154","Point",181
"59a47287cfa9a3a73e51e8cf","Sioux Falls","SD","2101 W 41st St Ste 3","","57105","Point",17
"59a47287cfa9a3a73e51e8d0","Jacksonville","FL","4873 Town Center Pkwy","","32246","Point",1790
"59a47287cfa9a3a73e51e8d1","Killeen","TX","3209 E Central Texas Expy","","76543","Point",182
"59a47287cfa9a3a73e51e8d2","Triadelphia","WV","150 Satterfield Dr","","26059","Point",1798
"59a47287cfa9a3a73e51e8d3","Laredo","TX","2455 Monarch Dr","","78045","Point",1888
"59a47287cfa9a3a73e51e8d4","Brooklyn","NY","369 Gateway Drive","","11239","Point",1886
"59a47287cfa9a3a73e51e8d5","Benton","AR","20815 Interstate 30 S","","72015","Point",1797
"59a47287cfa9a3a73e51e8d6","El Cajon","CA","149 Fletcher Pkwy","","92020","Point",184
"59a47287cfa9a3a73e51e8d7","Waxahachie","TX","1168 Hwy 287","","75165","Point",1889
"59a47287cfa9a3a73e51e8d8","Bronx","NY","402 E. Fordham Rd","","10458","Point",1891
"59a47287cfa9a3a73e51e8d9","Chula Vista","CA","59 N Broadway","","91910","Point",188
"59a47287cfa9a3a73e51e8da","Oshkosh","WI","1550 S Koeller St","","54902","Point",1890
"59a47287cfa9a3a73e51e8db","Eatontown","NJ","50 State Route 36","","07724","Point",1895
"59a47287cfa9a3a73e51e8dc","Wilson","NC","3401 Raleigh Rd Parkway","Suite 5D","27896","Point",1892
"59a47287cfa9a3a73e51e8dd","Kingsport","TN","2716 East Stone Drive","","37660","Point",1894
"59a47287cfa9a3a73e51e8de","San Bruno","CA","1250 El Camino Real","","94066","Point",1896
"59a47287cfa9a3a73e51e8df","Raleigh","NC","4325 Glenwood Ave","#2015","27612","Point",1900
"59a47287cfa9a3a73e51e8e0","Onalaska","WI","9420 State Road 16","","54650","Point",18
"59a47287cfa9a3a73e51e8e1","Manchester","MO","151 Highlands Blvd Dr","","63011","Point",1897
"59a47287cfa9a3a73e51e8e2","New York","NY","750 Seventh Ave","","10019","Point",1908
"59a47287cfa9a3a73e51e8e3","El Cajon","CA","415 Parkway Plaza","#Y1","92020","Point",1904
"59a47287cfa9a3a73e51e8e4","Spartanburg","SC","205 West Blackstock Rd","","29301","Point",1917
"59a47287cfa9a3a73e51e8e5","Cary","NC","1105 Walnut Street","","27511","Point",1903
"59a47287cfa9a3a73e51e8e6","Valencia","CA","24201 West Valencia Blvd","#2019","91355","Point",1905
"59a47287cfa9a3a73e51e8e7","Indianapolis","IN","6020 East 82nd Street","#410C","46250","Point",1910
"59a47287cfa9a3a73e51e8e8","San Jose","CA","5065 Almaden Expy","","95118","Point",190
"59a47287cfa9a3a73e51e8e9","Myrtle Beach","SC","2000 Coastal Grand Circle","","29577","Point",1914
"59a47287cfa9a3a73e51e8ea","Charleston","SC","2150 Northwoods Blvd","","29406","Point",1915
"59a47287cfa9a3a73e51e8eb","Raleigh","NC","5959 Triangle Town Blvd","Suite 1018","27616","Point",1916
"59a47287cfa9a3a73e51e8ec","Asheville","NC","3 South Tunnel Road","","28805","Point",1912
"59a47287cfa9a3a73e51e8ed","New York","NY","2 Union Square","","10003","Point",1906
"59a47287cfa9a3a73e51e8ee","Silver Spring","MD","11160 Veirs Mill Road","","20902","Point",1929
"59a47287cfa9a3a73e51e8ef","Chico","CA","2005 Forest Ave","","95928","Point",191
"59a47287cfa9a3a73e51e8f0","Athens","GA","3700 Atlanta Highway","#100","30606","Point",1920
"59a47287cfa9a3a73e51e8f1","Vernon Hills","IL","122 Hawthorn Center","#526","60061","Point",1922
"59a47287cfa9a3a73e51e8f2","Exton","PA","260 Exton Square Parkway","","19341","Point",1919
"59a47287cfa9a3a73e51e8f3","Lithonia","GA","2929 Turner Hill Road","#2370","30038","Point",1923
"59a47287cfa9a3a73e51e8f4","Moorestown","NJ","400 W Route 38","#1310","08057","Point",1926
"59a47287cfa9a3a73e51e8f5","Olathe","KS","11750 S Strang Line Rd","","66062","Point",193
"59a47287cfa9a3a73e51e8f6","Bensalem","PA","505 Neshaminy Mall","","19020","Point",1927
"59a47287cfa9a3a73e51e8f7","Manchester","CT","194 Buckland Hills Drive","#1022","06042","Point",1928
"59a47287cfa9a3a73e51e8f8","Salisbury","MD","2300 N. Salisbury Blvd","#K107","21801","Point",1918
"59a47287cfa9a3a73e51e8f9","Santa Maria","CA","2326 S Bradley Rd","","93455","Point",192
"59a47287cfa9a3a73e51e8fa","Annapolis","MD","2002 Annapolis Mall","#113","21401","Point",1931
"59a47287cfa9a3a73e51e8fb","Bethesda","MD","7101 Democracy Blvd","","20817","Point",1932
"59a47287cfa9a3a73e51e8fc","Meriden","CT","470 Lewis Avenue","#23","06451","Point",1934
"59a47287cfa9a3a73e51e8fd","Paramus","NJ","1 Garden State Plaza","#B01C","07652","Point",1936
"59a47287cfa9a3a73e51e8fe","Buford","GA","3333 Buford Drive","#1006","30519","Point",1924
"59a47287cfa9a3a73e51e8ff","Milford","CT","1201 Boston Post Road","#2421","06460","Point",1938
"59a47287cfa9a3a73e51e900","Peabody","MA","210 Andover Street","#W1117","01960","Point",1957
"59a47287cfa9a3a73e51e901","Massapequa","NY","One Sunrise Mall","#2090","11758","Point",1940
"59a47287cfa9a3a73e51e902","Arlington","TX","3811 South Cooper Street","#2050","76015","Point",1951
"59a47287cfa9a3a73e51e903","Whitehall","PA","236 Lehigh Valley Mall","#2081A","18052","Point",1946
"59a47287cfa9a3a73e51e904","Fort Worth","TX","4800 South Hulen Street","#2605","76132","Point",1950
"59a47287cfa9a3a73e51e905","Eden Prairie","MN","8251 Flying Cloud Drive","","55344-5306","Point",1952
"59a47287cfa9a3a73e51e906","Plano","TX","6121 W Park Blvd","#B109","75093","Point",1954
"59a47287cfa9a3a73e51e907","Mesquite","TX","2063 Town East Mall","#2220","75150","Point",1953
"59a47287cfa9a3a73e51e908","Gurnee","IL","6170 Grand Avenue","#441","60031","Point",1955
"59a47287cfa9a3a73e51e909","Merrillville","IN","2109 Southlake Mall","#234","46410","Point",1945
"59a47287cfa9a3a73e51e90a","Spring","TX","1201 Lake Woodlands Drive","#2038","77380","Point",1959
"59a47287cfa9a3a73e51e90b","Houston","TX","2000 Willowbrook Mall","#1550","77070","Point",1958
"59a47287cfa9a3a73e51e90c","Wichita Falls","TX","4100 Kemp Blvd","","76308","Point",195
"59a47287cfa9a3a73e51e90d","Sunrise","FL","12801 W Sunrise Blvd","#283","33323","Point",1960
"59a47287cfa9a3a73e51e90e","Marlborough","MA","601 Donald Lynch Boulevard","#N137","01752","Point",1966
"59a47287cfa9a3a73e51e90f","Houston","TX","5135 W Alabama St","#7210","77056","Point",1961
"59a47287cfa9a3a73e51e910","Plano","TX","2800 N Central Expy","","75074","Point",202
"59a47287cfa9a3a73e51e911","Austin","TX","9607 Research Blvd","Ste 500","78759","Point",203
"59a47287cfa9a3a73e51e912","Omaha","NE","115 N 76th St","","68114","Point",206
"59a47287cfa9a3a73e51e913","Peoria","IL","5001 N Big Hollow Rd","","61615","Point",207
"59a47287cfa9a3a73e51e914","Madison","WI","7357 W Towne Way","","53719","Point",208
"59a47287cfa9a3a73e51e915","Des Moines","IA","5100 Se 14th St","","50320","Point",19
"59a47287cfa9a3a73e51e916","Westminster","CO","9369 Sheridan Blvd","","80030","Point",209
"59a47287cfa9a3a73e51e917","Cedar Rapids","IA","4650 1st Ave Ne","","52402","Point",20
"59a47287cfa9a3a73e51e918","Denver","CO","4100 E Mexico Ave","Ste A","80222","Point",211
"59a47287cfa9a3a73e51e919","Littleton","CO","5395 S Wadsworth Blvd","","80123","Point",210
"59a47287cfa9a3a73e51e91a","Houston","TX","7318 Fm 1960 Rd W","","77070","Point",214
"59a47287cfa9a3a73e51e91b","Houston","TX","10777 North Fwy","","77037","Point",215
"59a47287cfa9a3a73e51e91c","Houston","TX","8210 S Gessner Dr","","77036","Point",213
"59a47287cfa9a3a73e51e91d","Colorado Springs","CO","3150 New Center Point","","80922","Point",212
"59a47287cfa9a3a73e51e91e","San Antonio","TX","125 NW Loop 410","Ste 201","78216","Point",201
"59a47287cfa9a3a73e51e91f","Tucson","AZ","6025 E Broadway Blvd","","85711","Point",198
"59a47287cfa9a3a73e51e920","Irving","TX","3915 W Airport Fwy","","75062","Point",205
"59a47287cfa9a3a73e51e921","Sugar Land","TX","16980 Southwest Fwy","","77479","Point",199
"59a47287cfa9a3a73e51e922","Oklahoma City","OK","1409 W I 240 Service Road","","73159","Point",219
"59a47287cfa9a3a73e51e923","King of Prussia","PA","310 Goddard Blvd","","19406","Point",197
"59a47287cfa9a3a73e51e924","Austin","TX","4970 Us Hwy. 290 W","","78735","Point",204
"59a47287cfa9a3a73e51e925","Albuquerque","NM","55 Hotel Cir NE","","87123","Point",223
"59a47287cfa9a3a73e51e926","Houston","TX","9670 Katy Freeway","","77055","Point",216
"59a47287cfa9a3a73e51e927","Aurora","CO","13801 E Mississippi Ave","","80012","Point",217
"59a47287cfa9a3a73e51e928","Amarillo","TX","101 Westgate Pkwy","","79121","Point",218
"59a47287cfa9a3a73e51e929","McKinney","TX","1751 N Central Expy","Ste C","75070","Point",196
"59a47287cfa9a3a73e51e92a","Coralville","IA","1431 Coral Ridge Avenue","","52241","Point",21
"59a47287cfa9a3a73e51e92b","Oklahoma City","OK","5801 N May Ave","","73112","Point",220
"59a47287cfa9a3a73e51e92c","Tulsa","OK","10303 E 71st St","","74133","Point",221
"59a47287cfa9a3a73e51e92d","North Little Rock","AR","4229 E McCain Blvd","","72117","Point",222
"59a47287cfa9a3a73e51e92e","Wichita","KS","6700 W Kellogg Dr","","67209","Point",224
"59a47287cfa9a3a73e51e92f","East Northport","NY","3124 Jericho Tpke","","11731","Point",200
"59a47287cfa9a3a73e51e930","Fort Collins","CO","4040 S College Ave","","80525","Point",225
"59a47287cfa9a3a73e51e931","Lubbock","TX","5916 W Loop 289","","79424","Point",226
"59a47287cfa9a3a73e51e932","Evansville","IN","6300 E Lloyd Expressway","","47715","Point",227
"59a47287cfa9a3a73e51e933","Fort Wayne","IN","737 Northcrest Shopping Ctr","","46805","Point",228
"59a47287cfa9a3a73e51e934","Indianapolis","IN","5820 E 82nd St","","46250","Point",229
"59a47287cfa9a3a73e51e935","Largo","FL","10455 Ulmerton Rd.","","33771","Point",2378
"59a47287cfa9a3a73e51e936","El Paso","TX","8889 Gateway Blvd. West","Suite 100","79925","Point",237
"59a47287cfa9a3a73e51e937","Indianapolis","IN","4625 Lafayette Road","","46254","Point",231
"59a47287cfa9a3a73e51e938","Indianapolis","IN","9977 E Washington St","","46229","Point",232
"59a47287cfa9a3a73e51e939","Houston","TX","510 Gulfgate Center Mall","","77087","Point",233
"59a47287cfa9a3a73e51e93a","Fort Worth","TX","6750 West Fwy","","76116","Point",234
"59a47287cfa9a3a73e51e93b","Corpus Christi","TX","4717 S Padre Island Dr","","78411","Point",235
"59a47287cfa9a3a73e51e93c","McAllen","TX","700 S Jackson Rd","","78501","Point",236
"59a47287cfa9a3a73e51e93d","Fort Lauderdale","FL","1489 SE 17th Street","","33316","Point",2370
"59a47287cfa9a3a73e51e93e","Miami","FL","1790 Biscayne Blvd","Ste D","33132","Point",2371
"59a47287cfa9a3a73e51e93f","Davenport","IA","5153 Elmore Ave","","52807","Point",22
"59a47287cfa9a3a73e51e940","Greenwood","IN","562 W. Fry Rd","","46142","Point",230
"59a47287cfa9a3a73e51e941","Richfield","MN","6601 Nicollet Ave S","","55423","Point",2387
"59a47287cfa9a3a73e51e942","Webster","TX","19425 Gulf Fwy","","77598","Point",242
"59a47287cfa9a3a73e51e943","Beaumont","TX","5885 Eastex Fwy","","77706","Point",238
"59a47287cfa9a3a73e51e944","Merritt Island","FL","777 E Merritt Island Causeway","Ste F10A","32952","Point",2393
"59a47287cfa9a3a73e51e945","San Antonio","TX","5215 De Zavala Road","","78249","Point",2394
"59a47287cfa9a3a73e51e946","Bradenton","FL","901 Cortez Road W","","34207","Point",2396
"59a47287cfa9a3a73e51e947","Brooklyn Center","MN","5625 Xerxes Ave N","","55430","Point",2399
"59a47287cfa9a3a73e51e948","Moline","IL","4401 16th St","","61265","Point",23
"59a47287cfa9a3a73e51e949","Houston","TX","2480 Highway 6 S","","77077","Point",239
"59a47287cfa9a3a73e51e94a","Omaha","NE","333 N 170th St","","68118","Point",240
"59a47287cfa9a3a73e51e94b","Laredo","TX","7905 San Dario Ave","","78045","Point",241
"59a47287cfa9a3a73e51e94c","San Antonio","TX","5819 NW Loop 410","Ste 101","78238","Point",2382
"59a47287cfa9a3a73e51e94d","Toledo","OH","4505 Monroe St","","43613","Point",243
"59a47287cfa9a3a73e51e94e","Burbank","IL","7602 S Cicero Avenue","","60459","Point",2447
"59a47287cfa9a3a73e51e94f","Apple Valley","MN","15300 Cedar Ave","","55124","Point",245
"59a47287cfa9a3a73e51e950","Waco","TX","4627 S Jack Kultgen Pkwy","","76711","Point",244
"59a47287cfa9a3a73e51e951","Tyler","TX","5514 S Broadway Ave","","75703","Point",246
"59a47287cfa9a3a73e51e952","Holland","OH","1405 Spring Meadows Dr","","43528","Point",247
"59a47287cfa9a3a73e51e953","Phoenix","AZ","2727 W Thunderbird Rd","","85053","Point",249
"59a47287cfa9a3a73e51e954","Fort Smith","AR","4195 Phoenix Avenue","","72903","Point",248
"59a47287cfa9a3a73e51e955","Terre Haute","IN","3676 South US Highway 41","","47802","Point",2501
"59a47287cfa9a3a73e51e956","Dallas","TX","5301 Beltline Road","Suite 110","75254","Point",2504
"59a47287cfa9a3a73e51e957","Stillwater","OK","1940 N Perkins Road","","74075","Point",2503
"59a47287cfa9a3a73e51e958","La Jolla","CA","8657 Villa La Jolla Dr","Suite #113","92037","Point",2505
"59a47287cfa9a3a73e51e959","Millbury","MA","70 Worcester Providence Turnpike","","01527","Point",2506
"59a47287cfa9a3a73e51e95a","College Park","MD","4710 Cherry Hill Road","","20740","Point",2508
